tic_id,pl_name,hostname,pl_orbper,pl_trandur,pl_trandep,pl_tranmid,pl_rade,st_rad,ra,dec,sy_dist,sy_tmag
"TIC 169226822","WASP-127 b","WASP-127",4.17806203000,4.3528800,1.02100000,2456776.62124000,14.69499900,1.333000,160.5587646,-3.8349989,159.50700000,9.6295900
"TIC 278892590","TRAPPIST-1 e","TRAPPIST-1",6.10101300000,0.9293000,0.50120000,2457660.36766210,0.92000000,0.119200,346.6263919,-5.0434618,12.42988881,13.8529000
"TIC 278892590","TRAPPIST-1 f","TRAPPIST-1",9.20754000000,1.0480000,0.64650000,2457671.37372990,1.04500000,0.119200,346.6263919,-5.0434618,12.42988881,13.8529000
"TIC 56815340","HD 106315 b","HD 106315",9.55237000000,3.7750000,0.03542093,2457586.54870000,2.44000000,1.296000,183.4724742,-0.3934357,109.35300000,8.5633800
"TIC 55092869","KELT-11 b","KELT-11",4.73620865000,7.1000000,0.23388746,2455498.95898000,15.13212395,2.690000,161.7069053,-9.3993646,99.15960000,7.3212000
"TIC 16740101","KELT-9 b","KELT-9",1.48112350000,4.1588291,0.67885145,2457095.68572000,21.70058664,2.418000,307.8598998,39.9389161,204.45500000,7.5820400
"TIC 429302040","WASP-107 b","WASP-107",5.72148760000,2.7386400,2.55490000,2459958.74727000,10.53646000,0.657000,188.3864277,-10.1462141,64.74140000,10.4180000
"TIC 301289516","GJ 9827 b","GJ 9827",1.20897400000,1.2597600,0.05860000,2457738.82590000,1.44000000,0.580000,351.7717763,-1.2853435,29.66100000,9.0684000
"TIC 301289516","GJ 9827 c","GJ 9827",3.64810300000,1.8264000,0.03610000,2457742.20000000,1.13000000,0.580000,351.7717763,-1.2853435,29.66100000,9.0684000
"TIC 301289516","GJ 9827 d","GJ 9827",6.20183000000,1.2264000,0.09570000,2460265.10196000,1.98000000,0.580000,351.7717763,-1.2853435,29.66100000,9.0684000
"TIC 69679391","KELT-20 b","KELT-20",3.47410850000,3.5755200,1.30900000,2457503.12004900,19.51486900,1.565000,294.6614126,31.2192001,136.42600000,7.5521600
"TIC 301235044","K2-141 b","K2-141",0.28032440000,0.9400000,0.05070000,2457744.07160000,1.51000000,0.681000,350.9170464,-1.1891827,61.87360000,10.0298000
"TIC 301235044","K2-141 c","K2-141",7.74850000000,,,2457751.15460000,7.00000000,0.681000,350.9170464,-1.1891827,61.87360000,10.0298000
"TIC 125739286","NGTS-2 b","NGTS-2",4.51116400000,4.6510000,1.11700000,2457759.12610000,17.87835500,1.702000,215.1227617,-31.2020698,356.39100000,10.5288000
"TIC 237320326","WASP-164 b","WASP-164",1.77712550000,1.6036800,1.54200000,2457203.85378000,12.64375200,0.932000,344.8735878,-60.4478194,327.50600000,12.0030000
"TIC 92226327","LHS 1140 c","LHS 1140",3.77794000000,1.1300000,0.29000000,2458389.29390000,1.27200000,0.215900,11.2486320,-15.2741085,14.98610000,11.2991000
"TIC 410153553","LHS 3844 b","LHS 3844",0.46292970900,0.5242000,0.06960000,2460178.83309000,1.28600000,0.189000,340.4962038,-69.1721081,14.88460000,11.9238000
"TIC 120896927","HD 15337 b","HD 15337",4.75598040000,2.5536000,0.03440000,2458411.46230000,1.77000000,0.855000,36.8678846,-27.6361171,44.81550000,8.3157000
"TIC 307210830","L 98-59 b","L 98-59",2.25311400000,1.0100000,0.05890000,2458366.17056000,0.83700000,0.315500,124.5328604,-68.3144658,10.61940000,9.4124200
"TIC 307210830","L 98-59 c","L 98-59",3.69067640000,1.2800000,0.14860000,2458367.27303000,1.32900000,0.315500,124.5328604,-68.3144658,10.61940000,9.4124200
"TIC 307210830","L 98-59 d","L 98-59",7.45072900000,0.8400000,0.14450000,2458362.74002000,1.62700000,0.315500,124.5328604,-68.3144658,10.61940000,9.4124200
"TIC 408310006","WASP-166 b","WASP-166",5.44354000000,3.6000000,0.28100000,2457664.32890000,7.06167000,1.220000,144.8751047,-20.9824191,114.17300000,8.8684900
"TIC 259377017","TOI-270 b","TOI-270",3.35992000000,1.2940000,0.09766941,2458461.01464000,1.28000000,0.380000,68.4160804,-51.9573937,22.47930000,10.4981000
"TIC 259377017","TOI-270 c","TOI-270",5.66051000000,1.6820000,0.34518440,2458463.08056000,2.33000000,0.380000,68.4160804,-51.9573937,22.47930000,10.4981000
"TIC 413248763","GJ 357 b","GJ 357",3.93060000000,1.2910000,0.09550000,2459272.67570000,1.20000000,0.337000,144.0074644,-21.6650634,9.44181000,8.7409400
"TIC 98796344","LTT 1445 A b","LTT 1445 A",5.35876350000,1.3660000,0.23000000,2458412.70910000,1.34000000,0.271000,45.4624781,-16.5944956,6.86929000,8.8429400
"TIC 160708862","WASP-178 b","WASP-178",3.34482850000,3.4704000,1.24300000,2456927.06839000,20.28829000,1.670000,227.2703290,-42.7049658,427.67800000,9.8787000
"TIC 15756231","V1298 Tau c","V1298 Tau",8.24916400000,4.8900000,,2458293.34123800,5.08000000,1.320000,61.3316540,20.1570318,108.19900000,9.4901000
"TIC 181804752","LP 791-18 b","LP 791-18",0.94799810000,0.6195000,0.42005289,2458774.86973000,1.21200000,0.182000,165.6904843,-16.4064445,26.49270000,13.5571000
"TIC 181804752","LP 791-18 c","LP 791-18",4.98991000000,1.1670000,1.89314106,2458546.50923000,2.48800000,0.182000,165.6904843,-16.4064445,26.49270000,13.5571000
"TIC 52368076","TOI-125 b","TOI-125",4.65382000000,2.9616000,0.08700000,2458355.35529000,2.72600000,0.848000,23.5934253,-66.6763495,111.05900000,10.1985000
"TIC 52368076","TOI-125 c","TOI-125",9.15059000000,2.9544000,0.08910000,2458361.90850000,2.75900000,0.848000,23.5934253,-66.6763495,111.05900000,10.1985000
"TIC 234994474","L 168-9 b","L 168-9",1.40152604000,1.0200000,0.05937541,2459082.85679000,1.63000000,0.604000,350.0285917,-60.0657292,25.14960000,9.2297800
"TIC 201642601","HATS-48 A b","HATS-48 A",3.13166660000,2.3457600,1.49156944,2457100.55022000,8.96720000,0.715200,288.6720048,-59.5793505,263.60900000,13.1686000
"TIC 188570092","HATS-72 b","HATS-72",7.32794740000,3.0847200,1.37100000,2458087.64782000,8.09738160,0.721400,339.0258401,-17.0003046,127.58900000,11.3875000
"TIC 254113311","TOI-1130 b","TOI-1130",4.07455400000,1.8373729,0.26500950,2458658.74627000,3.66000000,0.697000,286.3760037,-41.4376399,58.26090000,10.1429000
"TIC 254113311","TOI-1130 c","TOI-1130",8.35018980000,2.0200000,1.66800000,2458841.60130000,13.00000000,0.697000,286.3760037,-41.4376399,58.26090000,10.1429000
"TIC 36724087","LTT 3780 b","LTT 3780",0.76837931000,0.7883000,0.10320000,2459606.58098000,1.32500000,0.380000,154.6449033,-11.7178010,21.98140000,10.5848000
"TIC 441420236","AU Mic b","AU Mic",8.46344600000,3.2400000,0.24900000,2458330.35087800,4.79000000,0.862000,311.2911369,-31.3424500,9.72210000,6.7550000
"TIC 115524421","WASP-148 b","WASP-148",8.80380900000,3.0160000,0.83600000,2457957.48760000,8.47398941,0.912000,254.1305022,44.3025361,246.35300000,11.5906000
"TIC 33595516","TOI-849 b","TOI-849",0.76554800000,1.5700000,0.14100000,2458871.68120000,3.64000000,0.970000,28.7157956,-29.4217086,225.73400000,11.5485000
"TIC 150428135","TOI-700 b","TOI-700",9.97721900000,2.1700000,0.04598525,2458880.09930000,0.91400000,0.421000,97.0957165,-65.5786149,31.12650000,10.9102000
"TIC 22221375","HD 86226 c","HD 86226",3.98442000000,3.1200000,0.04450000,2458543.25390000,2.16000000,1.053000,149.1235154,-24.0991859,45.68300000,7.3635000
"TIC 183985250","LTT 9779 b","LTT 9779",0.79205200000,0.3656119,0.15617799,2458354.21430000,4.72000000,0.949000,358.6688767,-37.6282237,80.43730000,9.1031000
"TIC 193641523","TOI-824 b","TOI-824",1.39297800000,1.1534400,0.14900000,2458639.60354000,2.92600000,0.695000,222.1654705,-57.5888666,63.92620000,10.0732000
"TIC 94986319","TOI-421 b","TOI-421",5.19757600000,1.0900000,0.04374376,2459189.73410000,2.64000000,0.866000,81.8532824,-14.2767404,74.79690000,9.2711000
"TIC 452866790","GJ 3473 b","GJ 3473",1.19800350000,0.9500000,0.11503177,2458492.20408000,1.26400000,0.364000,120.5936065,3.3371629,27.36440000,11.1972000
"TIC 306996324","TOI-776 b","TOI-776",8.24662000000,2.3820000,0.09090000,2459288.87130000,1.79800000,0.547000,178.5779970,-37.5533568,27.17010000,9.7359700
"TIC 377064495","TOI-561 b","TOI-561",0.44656970000,1.3080000,0.02940000,2459317.75002000,1.39700000,0.843000,148.1851516,6.2161030,85.79900000,9.5273000
"TIC 257605131","TOI-451 b","TOI-451",1.85870330000,2.0590000,0.03960000,2460312.44270000,1.84000000,0.850000,62.9663850,-37.9397300,123.73900000,10.2666000
"TIC 257605131","TOI-451 c","TOI-451",9.19246300000,3.4610000,0.10480000,2460314.63760000,2.93000000,0.850000,62.9663850,-37.9397300,123.73900000,10.2666000
"TIC 251848941","TOI-178 b","TOI-178",1.91456010000,1.6920000,0.02766000,2458931.17930000,1.20000000,0.662000,7.3020115,-30.4541159,62.69900000,10.4200000
"TIC 251848941","TOI-178 c","TOI-178",3.23848600000,1.9500000,0.05908000,2458356.10751200,1.75400000,0.662000,7.3020115,-30.4541159,62.69900000,10.4200000
"TIC 251848941","TOI-178 d","TOI-178",6.55756900000,2.3460000,0.13964000,2458747.14623000,2.69500000,0.662000,7.3020115,-30.4541159,62.69900000,10.4200000
"TIC 251848941","TOI-178 e","TOI-178",9.96318000000,2.5010000,0.10181000,2458751.46580000,2.30100000,0.662000,7.3020115,-30.4541159,62.69900000,10.4200000
"TIC 390651552","GJ 486 b","GJ 486",1.46712127000,1.0158000,0.13871000,2459939.07160200,1.28900000,0.324300,191.9815310,9.7494181,8.07426000,8.8223000
"TIC 396562848","LHS 1478 b","LHS 1478",1.94953780000,0.7050000,0.20892444,2458786.75425000,1.24200000,0.246000,44.3388743,76.5514045,18.22760000,11.0548000
"TIC 158588995","TOI-674 b","TOI-674",1.97714300000,1.1104153,1.38773060,2458641.40455200,5.25000000,0.420000,164.5865592,-36.8581092,46.08510000,11.8764000
"TIC 28900646","TOI-1685 b","TOI-1685",0.66913923000,0.9040000,0.12543712,2458816.22570000,1.42100000,0.462000,68.5939529,43.0370395,37.61530000,11.1117000
"TIC 180695581","TOI-1807 b","TOI-1807",0.54937097000,0.9772115,0.03700000,2458899.34500000,1.49681583,0.746000,201.2826259,38.9223671,42.57750000,9.0363000
"TIC 31374837","TOI-431 b","TOI-431",0.49004700000,1.0123328,0.02910400,2458627.53800000,1.28000000,0.731000,83.2692502,-26.7238698,32.56860000,8.1705000
"TIC 453211454","HD 63935 b","HD 63935",9.05880700000,3.7026559,0.08750000,2458494.44674000,2.91575244,0.959800,117.9246417,9.3852412,48.97390000,7.9259000
"TIC 34068865","GJ 367 b","GJ 367",0.32192260000,0.6290000,0.02120000,2458543.81414000,0.73600000,0.457000,146.1214640,-45.7790165,9.41263000,8.0319410
"TIC 44737596","HATS-75 b","HATS-75",2.78865560000,1.9125600,2.63399058,2458611.05487000,9.90873894,0.584800,60.9493919,-25.4089214,194.96400000,13.8231000
"TIC 98796344","LTT 1445 A c","LTT 1445 A",3.12390350000,0.4820000,0.15700000,2458412.58159000,1.14700000,0.265000,45.4624781,-16.5944956,6.86929000,8.8429400
"TIC 134200185","TOI-500 b","TOI-500",0.54817700000,0.9980000,0.02487000,2458468.39050000,1.16600000,0.678000,106.5590980,-47.5878156,47.39240000,9.4022000
"TIC 351601843","TOI-1075 b","TOI-1075",0.60473280000,1.0702171,0.10276833,2458654.25100000,1.79100000,0.581000,309.9712091,-65.4496994,61.45920000,11.1186000
"TIC 235683377","TOI-1442 b","TOI-1442",0.40906770000,0.6165726,0.12812295,2458683.45230000,1.17000000,0.310000,287.2921006,74.1742762,41.16590000,12.4934000
"TIC 232568235","TOI-2260 b","TOI-2260",0.35247280000,0.5780000,0.03050000,2458928.23900000,1.62000000,0.940000,247.6669998,49.0467891,101.25100000,9.7587400
"TIC 439867639","TOI-2445 b","TOI-2445",0.37112810000,0.4918187,0.23226218,2459144.56970000,1.25000000,0.270000,43.3161555,0.0523366,48.58200000,13.1292000
"TIC 188589164","GJ 3929 b","GJ 3929",2.61623500000,1.1900000,0.11206014,2458956.39620000,1.09000000,0.320000,239.5775678,35.4081141,15.80950000,10.2705000
"TIC 157910432","WASP-189 b","WASP-189",2.72403300000,4.3336000,,2458926.54169600,18.14733975,2.360000,225.6867320,-3.0314874,99.73100000,6.4157000
"TIC 307809773","HD 260655 b","HD 260655",2.76953000000,1.1500000,0.07120000,2459497.91020000,1.24000000,0.439000,99.2915429,17.5662696,10.00550000,7.8986300
"TIC 307809773","HD 260655 c","HD 260655",5.70588000000,0.9800000,0.08210000,2459490.36460000,1.53300000,0.439000,99.2915429,17.5662696,10.00550000,7.8986300
"TIC 155867025","TOI-3714 b","TOI-3714",2.15484900000,1.6600000,4.95521823,2458840.50930000,11.32107051,0.510000,69.5523415,39.4580035,112.71000000,13.1751000
"TIC 262530407","GJ 3090 b","GJ 3090",2.85310198000,1.2810000,0.15471069,2458356.15322000,2.18000000,0.516000,20.4384281,-46.7147234,22.47510000,9.4927500
"TIC 76923707","TOI-181 b","TOI-181",4.53200000000,1.9900000,0.73000000,2458358.12000000,6.95590000,0.745000,352.1725409,-34.4914099,96.23380000,10.4654000
"TIC 277634430","TOI-771 b","TOI-771",2.32601550000,0.9600000,0.32797891,2458572.41910000,1.36000000,0.232000,164.1138903,-72.9851736,25.27880000,12.0874000
"TIC 440887364","TOI-836.01","TOI-836",8.59545000000,2.4860000,0.11400000,2458599.76230000,2.58700000,0.665000,225.0798831,-24.4542022,27.50240000,8.6486000
"TIC 440887364","TOI-836 b","TOI-836",3.81673000000,1.8050000,0.05800000,2458599.99530000,1.70400000,0.665000,225.0798831,-24.4542022,27.50240000,8.6486000
"TIC 142276270","TOI-1136 c","TOI-1136",6.25740000000,3.4880319,0.08130000,2460366.02651400,2.87900000,0.968000,192.1848981,64.8552755,84.53620000,8.9361000
"TIC 232967440","TOI-1173 b","TOI-1173",7.06466000000,2.5860000,0.82680000,2458702.84440000,9.19000000,0.934000,197.6830975,70.7680117,132.35300000,10.2938000
"TIC 158025009","TOI-1416 b","TOI-1416",1.06975680000,1.5000000,0.04550000,2458739.46210000,1.62000000,0.793000,216.9234892,41.9529862,55.01350000,9.0739000
"TIC 321857016","TOI-1420 b","TOI-1420",6.95610630000,3.3720000,1.39600000,2459517.43305000,11.89000000,0.923000,322.9418092,66.3490054,201.91800000,11.2287000
"TIC 243185500","TOI-1468 b","TOI-1468",1.88052010000,1.0900000,0.11980000,2458765.67755000,1.40100000,0.371400,16.6538724,19.2249195,24.73990000,10.8858000
"TIC 470127886","TOI-2031 A b","TOI-2031 A",5.71548654000,4.0270000,1.10100000,2459806.02913500,14.20177855,1.241000,331.1178077,81.5659509,276.10500000,10.7609000
"TIC 9828416","TOI-2114 b","TOI-2114",6.20995900000,4.5150000,0.40900000,2460476.65570000,14.54925695,1.970000,261.0963946,33.2050726,317.84500000,9.8251000
"TIC 75878355","TOI-2134 b","TOI-2134",9.22919800000,2.9950000,0.16060000,2459010.68937000,2.73500000,0.709000,271.9355015,39.0729269,22.62020000,7.7945000
"TIC 439366538","TOI-2374 b","TOI-2374",4.31361930000,1.8920000,0.93300000,2460069.26439000,7.48759911,0.711000,319.4982407,-22.0498228,134.65500000,11.2057000
"TIC 258804746","TOI-2431 b","TOI-2431",0.22419578000,0.2920000,0.05400000,2460258.86855000,1.53400000,0.651000,37.7652989,8.3816255,36.05590000,9.5209000
"TIC 243641947","TOI-3235 b","TOI-3235",2.59261842000,1.4800000,7.82100000,2459690.00173000,11.39953337,0.369700,207.4738488,-46.0665139,72.81100000,13.2486000
"TIC 445751830","TOI-3757 b","TOI-3757",3.43875300000,1.9200000,3.29144087,2458838.77148000,12.00000000,0.620000,91.0036423,55.0199793,181.13900000,13.1858000
"TIC 86263325","TOI-3884 b","TOI-3884",4.54458280000,1.6000000,3.55986327,2459556.51669000,6.43000000,0.302000,181.5718341,12.5070258,43.14480000,12.9113000
"TIC 20182780","TOI-3984 A b","TOI-3984 A",4.35332600000,2.0100000,2.17400000,2459715.02268000,7.90000000,0.470000,226.3371468,36.7869747,108.88300000,13.4609000
"TIC 352682207","TOI-4010 c","TOI-4010",5.41465400000,2.7700000,0.49830756,2459000.05230000,5.93000000,0.830000,20.2148196,66.0722009,177.50400000,11.5163000
"TIC 352682207","TOI-4010 b","TOI-4010",1.34833500000,1.7700000,0.12063536,2459007.54900000,3.02000000,0.830000,20.2148196,66.0722009,177.50400000,11.5163000
"TIC 298297931","TOI-4492 b","TOI-4492",4.43318240000,3.9520000,0.91660000,2460555.31972000,11.78063872,1.222000,308.6508000,29.2381016,143.18400000,9.6310500
"TIC 333657795","HD 20329 b","HD 20329",0.92611800000,1.2600000,0.02210000,2459472.14321000,1.72000000,1.130000,49.1781240,15.6563542,63.67960000,8.1359000
"TIC 419411415","TOI-5205 b","TOI-5205",1.63075700000,1.4000000,6.80500000,2459443.47179000,11.60000000,0.394000,313.7706819,24.3609770,86.44930000,13.6136000
"TIC 137686948","Kepler-167 c","Kepler-167",7.40610600000,2.8826000,0.04187000,2455552.15797000,1.67400000,0.749000,292.6585253,38.3455558,341.90800000,13.3685000
"TIC 250111245","TOI-5293 A b","TOI-5293 A",2.93028900000,1.9400000,5.08300000,2459448.91480000,11.90000000,0.520000,355.8286820,-2.0450945,162.22900000,13.9766000
"TIC 283621618","TOI-5806 b","TOI-5806",3.18563810000,2.0160000,0.47500000,2459850.81238000,15.13212395,1.387000,329.1018029,20.6779808,119.19900000,8.2942000
"TIC 142276270","TOI-1136 b","TOI-1136",4.17270000000,2.0700000,,2458684.70000000,1.90000000,0.968000,192.1848981,64.8552755,84.53620000,8.9361000
"TIC 350293646","WASP-84 c","WASP-84",1.44688490000,1.1110000,0.05320000,2457952.45430000,1.95000000,0.768000,131.1069959,1.8598933,100.58800000,10.0471000
"TIC 384984325","TOI-6109 c","TOI-6109",8.53887800000,2.3370000,0.17300000,2458798.06570000,4.83260000,1.021000,50.1319206,42.6069564,151.73800000,10.3622000
"TIC 261135533","TOI-6255 b","TOI-6255",0.23818244000,0.4763536,0.04939764,2458738.71248000,1.07900000,0.370000,331.5031606,39.2988284,20.31670000,10.4458000
"TIC 49043968","WASP-193 b","WASP-193",6.24634750000,4.2559000,1.24800000,2459243.31080000,14.78464554,1.213000,164.3491401,-29.9971229,362.08700000,11.6337000
"TIC 181804752","LP 791-18 d","LP 791-18",2.75485000000,0.9152000,,2458546.37888000,1.03200000,0.182000,165.6904843,-16.4064445,26.49270000,13.5571000
"TIC 372207328","TOI-6324 b","TOI-6324",0.27922100000,0.4090000,0.07790000,2458739.97928000,1.05900000,0.293000,330.8445430,67.4986773,20.54880000,10.9700000
"TIC 290348383","HD 207496 b","HD 207496",6.44100800000,1.7620000,0.09140000,2458658.78978000,2.25000000,0.769000,328.7181708,-77.3388025,23.60600000,7.3661000
"TIC 384984325","TOI-6109 b","TOI-6109",5.69047600000,1.1070000,0.14700000,2458791.05380000,4.87040000,1.021000,50.1319206,42.6069564,151.73800000,10.3622000
"TIC 239332587","GJ 806 b","GJ 806",0.92632370000,0.9300000,0.09520000,2459445.57371000,1.33100000,0.414400,311.2697002,44.5002351,12.04450000,8.7276200
"TIC 347332255","HD 110067 b","HD 110067",9.11367800000,3.0948000,,2459640.15797000,2.20000000,0.788000,189.8392243,20.0273377,32.15850000,7.6621000
"TIC 359271092","GJ 341 b","GJ 341",7.57686000000,2.2300000,0.02890000,2459301.77100000,0.88000000,0.506600,140.3993759,-60.2811692,10.45400000,7.6687400
"TIC 56658270","IRAS 04125+2902 b","IRAS 04125+2902",8.83497800000,5.9950000,0.61322553,2458821.82510000,10.73820351,1.450000,63.9283394,29.1665420,159.24400000,12.8131000
"TIC 372048733","TOI-7169 b","TOI-7169",3.43731250000,4.0517000,1.02300000,2460560.15083000,16.53324653,1.500000,351.0546897,36.8175661,467.15100000,11.9080000
"TIC 18885659","TOI-7189 b","TOI-7189",2.89055000000,2.0330000,3.61050000,2460503.94932000,10.90000000,0.591000,273.0378977,2.1882623,192.09000000,13.8273000
"TIC 466376085","BD+05 4868 A b","BD+05 4868 A",1.27186900000,,1.40000000,2460556.28920000,,0.690000,326.8614036,6.6053185,43.56870000,9.1886000
"TIC 165598669","TOI-7393 b","TOI-7393",3.33708000000,1.7390000,3.15346213,2460369.40819000,11.30000000,0.582000,227.3598373,55.9810558,189.03800000,13.4832000
"TIC 27491137","TOI-2076 e","TOI-2076",3.02237530000,2.1600000,,2458740.21306000,1.30100000,0.758000,217.3920159,39.7903991,41.90910000,8.3745000
"TIC 166184428","TOI-4336 A c","TOI-4336 A",7.58726600000,1.7400000,0.13100000,2459333.29310000,1.25100000,0.326000,206.1070129,-40.3373505,22.54550000,11.0196000
"TIC 405717754","Kepler-12 b","Kepler-12",4.43796290000,4.6981300,1.67211000,2455004.00915000,19.66058600,1.483000,286.2434458,50.0403671,881.38600000,12.9614000
"TIC 273231214","KOI-94 b","KOI-94",3.74320800000,3.6888000,0.01263000,2454964.61750000,1.71000000,1.520000,297.3330716,41.8911186,477.05200000,11.7889000
"TIC 137686948","Kepler-167 b","Kepler-167",4.39315390000,2.4455000,0.04407000,2455831.78065000,1.71800000,0.749000,292.6585253,38.3455558,341.90800000,13.3685000
"TIC 49040478","K2-33 b","K2-33",5.42486500000,4.0800000,0.30180000,2456898.69288000,5.04000000,1.050000,242.5613635,-19.3193831,139.26800000,12.9895000
"TIC 28230919","HAT-P-11 b","HAT-P-11",4.88800000000,2.3556200,0.43421000,2454957.81320670,4.36000000,0.683000,297.7101763,48.0818635,37.76470000,8.5077000
